tweet_id	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1270269981209628672	no	NA	NA	NA	NA	no	no
1291645046383665154	yes	no	yes	yes	no	no	no
1287787719725158400	yes	no	yes	no	no	no	no
1256121808249593856	yes	no	yes	no	no	no	no
1254314644489097216	yes	no	yes	no	no	no	no
1254708499008892928	no	NA	NA	NA	NA	no	no
1245246646432260097	yes	NA	yes	yes	yes	yes	yes
1273517423841476611	yes	no	yes	no	no	yes	no
1272786103154675713	no	NA	NA	NA	NA	no	no
1280733973879144451	yes	no	yes	no	no	no	no
1299226226142437376	yes	no	yes	no	no	no	no
1254438719727288320	yes	no	yes	no	no	no	no
1241801453775327232	no	NA	NA	NA	NA	no	no
1273868121623977984	yes	NA	yes	yes	no	yes	no
1280419060312915968	no	NA	NA	NA	NA	no	no
1252921345962369024	yes	NA	yes	no	no	no	no
1259199376909533186	yes	no	yes	no	no	yes	no
1279279375830200322	yes	NA	yes	yes	yes	yes	yes
1263436228868874241	no	NA	NA	NA	NA	no	no
1278212131444441089	no	NA	NA	NA	NA	no	no
1257965944535756801	yes	NA	yes	yes	yes	yes	yes
1281514505676001282	yes	NA	yes	yes	yes	yes	yes
1251055210979622912	no	NA	NA	NA	NA	no	no
1255426607071838208	yes	no	yes	no	no	no	no
1293414349453889538	yes	no	yes	no	no	yes	no
1280706799843315712	no	NA	NA	NA	NA	yes	no
1265305978746142720	yes	yes	yes	yes	yes	yes	yes
1259728626234228737	no	NA	NA	NA	NA	no	no
1255000960327352320	yes	no	yes	no	no	yes	no
1257683943693975553	no	NA	NA	NA	NA	no	no
1256595658078859269	yes	no	yes	no	no	yes	no
1255740901567148033	yes	no	yes	no	no	yes	no
1279270924609630213	yes	no	yes	no	no	yes	no
1293578497806475272	no	NA	NA	NA	NA	no	no
1242446881432748032	no	NA	NA	NA	NA	no	no
1268595566017236994	no	NA	NA	NA	NA	no	no
1272473560058036224	no	NA	NA	NA	NA	no	no
1242484678235316225	yes	no	yes	no	no	no	no
1288818955809955840	yes	no	yes	no	no	no	no
1256844943441657856	yes	no	yes	no	no	no	no
1297834941892501504	yes	no	yes	no	no	no	no
1260209997230886912	yes	no	yes	no	no	no	no
1241230839679201282	yes	NA	yes	no	yes	yes	no
1244650703051726848	no	NA	NA	NA	NA	no	no
1258542936381259777	yes	NA	yes	no	no	yes	yes
1270358278829154308	yes	no	yes	no	no	no	no
1246798707934343168	yes	no	yes	no	no	no	no
1248223970647826432	yes	no	yes	no	no	no	yes
1269246644685586432	yes	no	yes	no	yes	no	yes
1255007354661281792	no	NA	NA	NA	NA	yes	yes
1246065661295591425	yes	no	yes	no	no	no	no
1236039184072298497	yes	no	yes	yes	yes	yes	yes
1235975331863048194	yes	yes	yes	yes	no	NA	no
1286307590926868481	yes	no	yes	no	no	no	no
1245279141185945601	yes	no	yes	no	no	no	no
1248617847409934340	yes	no	yes	no	no	no	no
1258645204594298880	yes	no	yes	no	no	no	no
1285825133987454976	yes	no	yes	no	no	no	no
1247794762771390466	yes	no	yes	no	no	no	no
1264811436611702786	yes	no	yes	no	no	no	no
1277508985134944256	no	NA	NA	NA	NA	no	no
1249664166912233472	no	NA	NA	NA	NA	no	no
1255406474957926406	no	NA	NA	NA	NA	no	no
1248562445297254400	yes	no	yes	no	no	no	no
1287294087465439233	yes	NA	yes	no	yes	no	no
1252856063948279808	yes	no	yes	no	no	no	no
1249782539822280704	yes	NA	yes	yes	yes	yes	yes
1271729236596973570	yes	yes	yes	yes	yes	no	yes
1294253236262772743	yes	no	yes	no	no	no	no
1232886623794352129	no	NA	NA	NA	NA	yes	no
1251514849332346882	yes	NA	yes	no	yes	no	no
1279005113986793472	no	NA	NA	NA	NA	no	no
1256993925304377345	yes	no	yes	no	no	no	no
1287775259425492994	yes	no	yes	no	no	no	no
1269201491954368512	yes	no	yes	no	yes	no	yes
1247803336323039232	yes	no	no	no	no	no	no
1280073731159797760	yes	no	yes	no	no	no	no
1224999168084709376	yes	no	yes	no	no	no	no
1244142250696867842	yes	NA	yes	no	yes	yes	yes
1260163362844966912	yes	NA	yes	no	no	no	no
1298290524760215553	yes	no	yes	no	no	no	no
1242498890366169091	yes	no	yes	no	no	no	no
1238415863927185409	yes	no	yes	no	no	no	no
1250361460351434752	yes	no	yes	no	no	no	no
1270606007736172545	yes	no	no	no	no	no	no
1246888358267310082	yes	no	yes	no	no	no	no
1243254562112315403	yes	no	yes	yes	yes	no	no
1253989590442086402	no	NA	NA	NA	NA	no	no
1239481013211930629	yes	no	yes	no	no	no	no
1293812147009605632	yes	yes	yes	no	yes	no	yes
1280439025757716480	yes	no	no	no	no	no	no
1260651300540170241	yes	yes	yes	yes	yes	no	yes
1238754490783797249	yes	NA	yes	yes	yes	yes	no
1284089195611467776	yes	no	yes	no	no	no	no
1238080538767998977	yes	no	yes	no	no	no	no
1256670890961653760	no	NA	NA	NA	NA	no	no
1238008556957376512	yes	no	yes	no	no	no	no
1278276505118834690	yes	no	yes	no	no	no	no
1248990565997346816	no	NA	NA	NA	NA	no	no
1258285451221389312	yes	yes	yes	yes	yes	yes	yes
1279825513251508231	yes	yes	no	no	no	no	no
1289815483366043649	yes	NA	yes	no	yes	yes	yes
1249607529065328641	yes	no	yes	no	no	no	no
1272921282858934272	yes	no	yes	no	no	no	no
1258848719807619072	yes	yes	yes	yes	yes	yes	no
1271719559804997633	no	NA	NA	NA	NA	no	no
1253213842928209928	no	NA	NA	NA	NA	NA	no
1291708985431793666	yes	no	yes	no	no	yes	no
1247097036383682561	yes	no	yes	no	no	no	no
1282560401704615936	yes	no	yes	no	no	no	no
1252575087779291137	yes	yes	yes	yes	yes	yes	yes
1241976671546363904	yes	yes	yes	yes	no	yes	no
1238061560737730565	no	NA	NA	NA	NA	no	no
1237295920963870722	yes	no	yes	no	no	no	no
1275924825576521733	yes	no	yes	no	no	no	no
1247914542132314112	yes	NA	yes	yes	yes	yes	yes
1243080308808916993	yes	no	yes	no	no	no	no
1256110448740651008	yes	no	yes	NA	yes	no	no
1259772582280257536	yes	no	yes	NA	no	no	no
1245434311383359492	yes	NA	yes	yes	yes	yes	yes
1255115365379686405	yes	no	yes	no	no	no	no
1260874403409248257	yes	no	yes	no	no	no	no
1269919365278900224	yes	no	yes	no	no	no	no
1242019532513906699	yes	no	yes	no	no	no	no
1272916855175479301	yes	yes	yes	no	yes	yes	yes
1258678584996134913	yes	no	yes	no	no	no	no
1253299596815728647	yes	no	yes	no	no	no	no
1246770173065003009	yes	NA	yes	yes	yes	no	yes
1242088850849255432	yes	no	yes	no	no	no	no
1265896472693833729	yes	no	yes	no	no	no	no
1288008328472338434	yes	no	yes	no	yes	no	no
1259518923545948161	yes	no	yes	no	yes	no	no
1243180129037189125	no	NA	NA	NA	NA	no	no
1280149837644738561	yes	no	yes	no	no	no	yes
1252599892561874946	yes	no	yes	no	no	no	no
1275792280817983494	yes	no	yes	no	no	no	no
1298442210522931200	yes	no	yes	no	yes	no	no
1253050674616688642	yes	no	yes	no	yes	no	no
1240604796727558145	no	NA	NA	NA	NA	no	yes
1231917993371881472	no	NA	NA	NA	NA	no	no
1290903720251850752	no	NA	NA	NA	NA	no	no
1246674279070081024	no	NA	NA	NA	NA	yes	no
1242780008755707904	no	NA	NA	NA	NA	no	no
1291382532580102144	yes	no	yes	yes	no	no	no
1263426309906034688	yes	no	yes	no	no	no	no
1274331855546974211	yes	no	yes	yes	yes	no	no
1277519483054313473	yes	no	yes	no	yes	no	no
1282289110825263106	yes	no	yes	no	yes	no	yes
1268474586561208320	yes	yes	yes	no	no	no	no
1265295164408463361	yes	no	yes	no	no	no	no
1275798341188816896	yes	no	yes	NA	yes	no	no
1247188202370326528	yes	no	yes	no	no	no	no
1280098239933558785	yes	no	yes	no	yes	no	yes
1260494888031916033	yes	no	yes	no	no	no	no
1282936102203072512	yes	no	yes	no	no	no	no
1247856774658641920	no	NA	NA	NA	NA	no	no
1247441768892772352	yes	no	yes	no	no	no	no
1261697669430419457	yes	yes	yes	yes	yes	yes	no
1285454152919908352	yes	no	yes	NA	yes	no	no
1275459790865682432	yes	no	yes	yes	no	no	no
1250352388101173248	yes	no	yes	no	no	no	no
1258670457454198787	yes	no	yes	no	no	no	yes
1242423351550676993	no	NA	NA	NA	NA	no	no
1271349901839020032	no	NA	NA	NA	NA	no	no
1278226582549811200	yes	no	yes	no	no	no	no
1290220377965096961	yes	no	yes	yes	yes	yes	no
1283865298106494980	yes	no	yes	yes	yes	yes	no
1275052469391953920	yes	no	yes	no	yes	no	no
1264150833823805442	yes	no	yes	no	no	no	no
1248602790122962944	yes	no	yes	no	yes	no	no
1253301179389534209	yes	no	yes	no	no	no	no
1254068960745656322	yes	no	yes	yes	yes	no	yes
1275063971926560776	no	NA	NA	NA	NA	no	no
1246317878888091652	yes	no	yes	no	yes	no	yes
1259764537470914561	yes	no	yes	no	yes	no	no
1275776473694167041	yes	no	yes	no	no	no	yes
1260856755103424513	yes	no	yes	no	yes	yes	no
1286534449350553600	yes	no	no	no	no	no	yes
1249668666804838401	yes	no	yes	no	yes	no	yes
1296447814260727808	yes	no	yes	no	no	no	no
1272235834113241089	yes	no	no	yes	no	yes	no
1257594761596321792	yes	no	yes	no	yes	no	no
1263103908836081665	yes	no	yes	no	no	no	no
1269909754211696642	yes	no	yes	no	no	no	no
1282751437638897666	yes	no	yes	no	no	no	no
1249203095957053441	yes	no	yes	no	no	no	no
1285789554239209472	no	NA	NA	NA	NA	no	no
1292339046367322113	yes	no	yes	no	no	no	no
1261308244879970307	yes	no	yes	no	no	no	no
1289800603640557568	yes	no	yes	no	no	no	no
1295606360730738690	yes	no	yes	no	yes	no	no
1254602061783748613	yes	no	yes	no	no	no	no
1244540705701322752	yes	no	yes	no	no	no	no
1265590210039099393	yes	NA	yes	yes	yes	no	no
1271700389876957184	yes	no	yes	no	no	no	no
1289488430787772418	yes	no	yes	no	yes	yes	no
1276048048192466944	yes	no	yes	no	no	no	no
1253648248746713096	yes	no	yes	no	no	no	no
1288957860009910272	yes	no	yes	no	no	no	no
1272409770742423552	yes	no	yes	no	no	yes	no
1283476035196125187	yes	no	yes	no	yes	no	no
1242391062934622208	yes	no	yes	no	no	no	no
1260117258686398464	yes	no	yes	no	no	no	no
1276222991769223168	yes	no	yes	no	no	no	no
1239610734524465153	yes	no	yes	NA	no	no	no
1283259038910865414	yes	no	yes	no	no	no	no
1292385826089861120	yes	no	yes	no	no	no	no
1249731019940528128	yes	no	yes	no	yes	no	no
1271384255134867458	yes	no	no	no	no	yes	no
1264913185137713152	yes	no	no	no	no	no	no
1292302813930946560	yes	no	yes	no	no	no	no
1251806088044982272	yes	no	no	no	no	no	no
1260092545159376896	yes	no	yes	no	no	no	no
1232749578849484801	yes	NA	yes	no	yes	no	no
1284767350806532096	yes	no	no	no	no	no	no
1299559682877673473	yes	NA	yes	no	yes	yes	yes
1278703540769378307	yes	no	yes	no	no	no	no
1261568953333116931	yes	no	no	no	no	no	no
1259369890953089025	yes	no	no	no	no	no	no
1234047579811459073	no	NA	NA	NA	NA	no	no
1250469375859208194	yes	no	yes	no	no	no	no
1248887467094216704	yes	no	yes	no	yes	no	no
1284203725863739393	yes	no	yes	no	no	no	no
1255562183146123264	yes	no	yes	no	yes	no	no
1256304781028548608	yes	yes	yes	yes	yes	yes	no
1228240414181859328	yes	no	yes	no	yes	no	no
1253298574831562752	yes	no	yes	no	no	no	no
1272112598851506176	yes	no	yes	no	no	no	no
1246824048618692608	yes	no	yes	no	yes	no	no
1248146879654879234	yes	no	yes	no	no	no	no
1258447058744283136	yes	no	no	no	no	no	no
1258974313757081601	yes	no	yes	no	yes	no	no
1288909816669380609	yes	no	yes	no	no	no	no
1263954752678825985	yes	no	yes	no	yes	no	no
1266019169709043712	no	NA	NA	NA	NA	no	no
1240113585919012866	no	NA	NA	NA	NA	no	no
1297946783386148871	yes	NA	yes	no	yes	no	no
1236292425985003525	no	NA	NA	NA	NA	no	no
1243523403002372098	yes	no	yes	no	no	no	no
1273508507455836161	yes	yes	yes	yes	yes	yes	no
1250743096251494401	no	NA	NA	NA	NA	no	no
1255810190085165057	yes	no	yes	no	no	no	no
1260910651846901760	yes	yes	yes	yes	no	yes	no
1287640519674298374	yes	no	no	no	no	no	no
1238566247777939458	yes	no	yes	no	yes	no	no
1292332581699178496	yes	no	yes	no	no	no	no
1259022580847165440	yes	NA	yes	yes	yes	no	no
1265740038492561410	yes	no	yes	no	no	no	no
1262313467119312897	yes	no	yes	no	no	no	no
1238398697962188800	yes	no	yes	NA	yes	yes	no
1258306164531638273	yes	no	yes	no	yes	no	no
1253694012885696513	yes	no	yes	yes	yes	yes	no
1256127351735357440	no	NA	NA	NA	NA	no	no
1265553202612768771	yes	no	yes	no	yes	no	no
1279732261630476288	yes	no	yes	no	no	no	no
1238860566824914945	yes	no	yes	no	no	no	no
1235456635763593217	yes	NA	yes	yes	yes	yes	no
1253670110801395714	yes	no	yes	no	no	no	no
1243497668237824000	yes	no	yes	no	no	no	no
1260843549916045313	yes	no	yes	no	yes	no	no
1239470048344932352	yes	no	yes	no	no	no	no
1253330941532966912	yes	no	yes	no	no	no	no
1255946156619767808	yes	no	no	no	no	no	no
1259516244430147584	yes	NA	yes	yes	yes	yes	no
1257535502850437120	yes	no	yes	no	yes	no	no
1268453518211534848	yes	no	yes	no	yes	no	no
1293503875434127362	yes	no	yes	no	no	no	no
1273537186877538304	yes	no	yes	no	no	no	no
1259741219061628933	yes	no	yes	no	no	no	no
1295606013962457088	yes	no	yes	no	no	no	no
1271736047513321472	yes	no	yes	no	no	no	no
1258274039526760449	yes	no	yes	no	yes	no	no
1272794234333138944	yes	no	yes	no	no	no	no
1296495370185379841	no	NA	NA	NA	NA	no	no
1263403874850942976	yes	no	yes	no	no	no	no
1276136219404120064	yes	no	yes	no	no	no	no
1291788386324353026	yes	no	yes	no	no	yes	yes
1251473433650552832	yes	no	yes	no	yes	no	no
1260752394041901056	yes	no	yes	no	no	no	no
1268848081073831936	yes	no	yes	no	no	no	no
1260458027381129218	yes	no	yes	no	no	no	no
1275515992119132162	yes	NA	yes	no	yes	no	yes
1232270979944067072	no	NA	NA	NA	NA	no	no
1276084268117172232	yes	NA	yes	no	yes	yes	no
1280393357773221888	yes	NA	yes	no	no	no	no
1275616993715118080	yes	no	yes	no	no	no	no
1242347698835132421	yes	no	yes	no	no	no	no
1251073674569871360	yes	no	yes	no	no	yes	no
1248145666536284161	yes	no	yes	no	no	no	no
1242991759380054027	yes	no	yes	no	no	no	yes
1290997583603695617	yes	no	yes	no	yes	no	no
1260909489294901248	yes	no	yes	no	no	no	no
1249042034935070723	yes	no	yes	no	no	no	no
1243835123335905280	yes	no	yes	no	yes	no	no
1240973896108646401	yes	no	yes	no	yes	yes	no
1245557051549536258	yes	yes	yes	yes	yes	yes	yes
1287248724998213632	yes	no	yes	no	no	no	no
1258306834173222913	yes	no	yes	no	no	no	no
1236551118743900160	yes	no	yes	no	yes	no	no
1294671723980259330	yes	no	yes	no	no	yes	no
1298976813922824192	yes	no	yes	no	yes	no	no
1254776069241966592	yes	no	yes	no	yes	no	no
1248565415384670209	yes	no	yes	no	no	no	no
1250055890230743040	yes	yes	yes	yes	yes	yes	no
1259196514376781825	no	NA	NA	NA	NA	no	no
1293031566357258240	yes	no	yes	no	yes	no	no
1245925872600616961	yes	no	yes	no	no	no	no
1261194319345704965	yes	no	yes	no	no	no	yes
1294953307434352641	no	NA	NA	NA	NA	no	no
1263827224148541440	yes	no	yes	no	no	no	no
1276461597788160001	yes	no	yes	no	yes	no	no
1287316735603830787	yes	no	yes	no	yes	no	yes
1290238496960110594	yes	no	yes	no	no	yes	no
1275361013710364673	yes	no	yes	no	yes	no	no
1242012229622530048	yes	no	yes	no	no	no	no
1287993530724605952	yes	no	yes	no	no	no	no
1292031828489056256	yes	no	yes	no	no	no	no
1250401814362624002	yes	no	yes	no	no	no	no
1292031743671894019	yes	no	yes	no	no	no	no
1260487462943678466	yes	no	yes	no	no	no	no
1276476268016480260	yes	no	yes	no	no	no	no
1254710810775093248	yes	no	yes	no	no	no	no
1262274089848393728	yes	no	yes	no	no	no	no
1243448462680698881	yes	no	yes	no	no	no	no
1264609140439003136	yes	no	yes	no	yes	no	no
1240250354274652161	yes	no	yes	no	no	no	no
1239114587460505607	yes	no	yes	yes	yes	yes	no
1242157374917480449	yes	no	yes	yes	yes	yes	yes
1295605379498483713	yes	no	no	no	no	no	no
1264100753896947713	yes	no	no	no	no	no	no
1280767258957099008	yes	no	yes	no	no	no	no
1295604759215448064	yes	no	yes	no	no	no	no
1266316623218126848	yes	no	yes	no	no	no	no
1293111037353504768	yes	no	yes	no	yes	no	no
1261224295272980480	yes	no	no	yes	no	no	no
1248670520121401346	yes	no	yes	yes	yes	no	no
1254690012723064834	yes	no	yes	no	no	no	no
1239863541869547520	yes	no	yes	no	no	no	no
1244710403281649664	no	NA	NA	NA	NA	no	no
1232075738754486273	yes	no	yes	no	no	no	no
1276084715695607808	yes	NA	yes	no	no	no	no
1275716149037105153	yes	no	yes	no	no	no	no
1280782610319491073	yes	no	yes	no	no	no	no
1255018692968165376	yes	no	yes	no	no	no	no
1278291972323708928	no	NA	NA	NA	NA	no	no
1248119154563039232	yes	no	yes	yes	no	no	no
1273570690684370946	yes	yes	yes	yes	no	yes	no
1292883831041724417	yes	no	no	no	no	no	no
1252202418940661761	yes	no	yes	no	no	no	no
1257348165931581441	yes	no	yes	no	no	no	no
1273537696317575169	yes	no	yes	no	yes	no	no
1230406959708418050	yes	no	yes	no	yes	no	yes
1253035742290423815	yes	NA	no	yes	yes	yes	yes
1260106134440022017	no	NA	NA	NA	NA	no	no
1236938915606642689	yes	no	yes	no	no	yes	yes
1254679961220321281	yes	no	yes	yes	yes	yes	yes
1275088537570947073	yes	no	yes	no	no	no	no
1258635523268231168	yes	no	yes	no	no	no	no
1286548165500510209	yes	no	yes	no	no	no	no
1273588781053104128	yes	no	yes	no	yes	no	no
1267529112312147969	yes	no	yes	no	no	no	no
1246781152972681217	no	NA	NA	NA	NA	no	no
1253563367215816704	no	NA	NA	NA	NA	no	no
1249384292200992776	yes	no	yes	no	no	no	no
1253693366069583875	no	NA	NA	NA	NA	no	no
1268256775729373184	yes	no	no	no	no	no	no
1281563968633557001	no	NA	NA	NA	NA	no	no
1265984231450316800	no	NA	NA	NA	NA	no	no
1286880432244641794	yes	no	yes	no	no	no	no
1279003711474413568	yes	yes	no	no	yes	no	no
1245377595828572162	yes	no	yes	no	no	no	no
1247881330605486082	yes	no	yes	no	no	no	no
1249232151385722880	yes	no	yes	no	no	no	no
1236974080152293378	yes	no	yes	no	no	no	no
1252576428283039744	yes	no	yes	yes	yes	no	no
1274937799985127426	yes	no	yes	no	no	no	no
1227546594377158656	yes	no	yes	yes	yes	no	no
1257057614451572736	yes	no	yes	no	yes	no	no
1262039046169284608	yes	no	yes	no	no	no	no
1260083947935072257	yes	no	yes	no	no	no	no
1260123810130472960	yes	no	yes	yes	yes	yes	no
1293182358938517508	yes	no	yes	no	yes	no	no
1270975626602844161	yes	no	yes	no	yes	yes	yes
1282942195893501954	yes	no	yes	no	no	no	no
1247573062893084673	yes	no	yes	no	no	no	no
1271080617506152448	yes	no	yes	no	no	no	no
1253016752138719232	yes	no	no	no	no	no	no
1275717875559534594	yes	no	yes	no	no	no	no
1298926001750183936	yes	no	yes	no	no	no	no
1268255250164731904	yes	no	no	no	no	no	no
1258314035008765953	yes	no	yes	no	no	no	no
1287701207566491648	yes	no	yes	no	no	no	no
1275312391413260289	yes	no	yes	no	no	no	no
1286544467726565376	yes	no	yes	no	no	no	no
1265340916765687808	yes	no	yes	no	no	no	no
1259844206815821826	yes	no	yes	yes	no	no	no
1258277424829214720	yes	no	yes	no	no	no	no
1263715980326420480	yes	no	yes	no	no	no	no
1255763336156925952	yes	no	yes	no	no	no	no
1288510102731919360	yes	no	yes	no	no	no	no
1240296146767155202	yes	no	yes	no	no	no	no
1258343206808403970	yes	no	yes	no	no	no	no
1276410300045111296	yes	NA	yes	no	yes	no	no
1270245195423133699	yes	yes	yes	yes	yes	yes	no
1284335144971665416	yes	no	yes	no	no	no	no
1239441273020461056	yes	no	yes	no	no	no	no
1279072919528890373	yes	no	yes	no	no	no	no
1225678370999914498	yes	NA	yes	yes	yes	yes	no
1247446334375944192	yes	no	yes	no	no	no	no
1249575637435723777	yes	no	yes	no	no	no	no
1284755603768913920	yes	no	yes	no	no	no	no
1295637367156551680	yes	no	yes	yes	yes	no	no
1255723632514478080	yes	no	yes	no	no	no	no
1260977450353225734	yes	no	yes	no	yes	no	yes
1227641264125988864	yes	no	yes	yes	yes	no	no
1247852091634323457	yes	NA	yes	no	no	no	no
1296058386241523713	yes	no	yes	yes	no	no	no
1277569858465660930	yes	NA	yes	no	no	no	no
1272427183043219456	yes	no	yes	no	no	no	no
1248513187814703108	yes	no	yes	no	no	no	no
1289917897721094146	yes	no	yes	no	no	no	no
1248267305089409025	yes	no	yes	no	no	no	no
1293625355291500549	yes	NA	yes	no	no	no	no
1248586537043886084	yes	no	yes	no	no	no	no
1240375065700634625	yes	no	yes	no	yes	no	no
1247597640667336704	yes	no	yes	no	no	no	no
1290672297943224322	yes	no	yes	no	no	no	no
1265996755432284160	yes	no	yes	no	no	no	no
1240217315238645760	yes	no	yes	no	no	no	no
1247806929335799812	yes	no	yes	no	no	no	no
1258304463535824896	yes	no	yes	no	yes	no	no
1274230249769758720	yes	NA	yes	no	yes	no	no
1224387372021944321	yes	no	yes	no	no	no	no
1249617150245036032	yes	no	yes	no	no	no	no
1251574950907052032	no	NA	NA	NA	NA	no	no
1280942295165087745	yes	yes	yes	yes	yes	yes	no
1287976083007184896	yes	yes	yes	no	yes	no	no
1266427427405905922	yes	no	yes	no	no	no	no
1253061177518755841	yes	no	yes	no	no	no	no
1283475246121705474	no	NA	NA	NA	NA	no	no
1255420457572073472	yes	no	yes	no	no	no	no
1237166566011273217	yes	no	yes	no	no	no	no
1247805178125750272	yes	NA	yes	no	yes	no	no
1268581204296642564	yes	no	yes	no	no	no	no
1251497771737255936	yes	no	yes	yes	yes	yes	no
1288097484825296896	no	NA	NA	NA	NA	yes	yes
1248129638003625984	yes	no	yes	no	no	no	no
1261159032880074753	yes	no	yes	no	yes	no	no
1299348022678220800	yes	no	yes	no	yes	no	no
1283004621192077313	yes	no	yes	no	yes	no	no
1284866532355592201	yes	no	yes	no	no	no	no
1255779149106601985	yes	no	yes	no	no	no	no
1267209214914682880	yes	no	yes	no	no	no	no
1264206645753757696	yes	no	no	no	no	no	no
1286913693012426754	no	NA	NA	NA	NA	no	no
1283785271943802885	yes	NA	yes	no	yes	no	no
1270650393719197696	yes	no	yes	no	no	no	yes
1258654971026911232	yes	no	yes	no	no	no	no
1281659492539695104	no	NA	NA	NA	NA	no	no
1261156862361317383	yes	NA	yes	no	no	no	no
1260210333551136768	yes	no	no	no	no	no	no
1237797650247880706	yes	no	yes	yes	no	no	no
1247456564153323520	yes	no	yes	yes	yes	yes	yes
1249234108485709825	yes	yes	yes	no	yes	yes	no
1289462474484277249	yes	NA	yes	no	yes	no	yes
1262652737801633792	yes	no	yes	no	no	no	no
1250709293634138112	yes	yes	yes	no	yes	yes	no
1253592718510632961	yes	no	yes	no	no	no	no
1294937416462213121	yes	no	yes	no	no	no	no
1260934522696167424	yes	no	no	no	no	no	no
1242345974728720386	yes	no	yes	no	yes	no	no
1275748994736627712	yes	no	yes	no	no	no	no
1253218646714912770	no	NA	NA	NA	NA	no	no
1273501651563876353	yes	no	yes	no	no	yes	no
1253812177137516549	no	NA	NA	NA	NA	no	no
1247823484635566080	yes	no	yes	no	yes	yes	yes
1280824106930364417	yes	no	yes	no	no	no	no
1258327666777903104	yes	no	yes	yes	yes	no	yes
1288021991426056192	yes	no	yes	no	no	no	no
1255399778625691650	yes	no	yes	no	no	no	no
1298557526947110914	yes	yes	yes	yes	no	yes	yes
1287312714755276800	yes	no	yes	no	no	no	no
1256610555512737792	no	NA	NA	NA	NA	no	no
1250354522548916229	yes	no	yes	no	no	no	no
1285532246204710912	yes	no	yes	no	yes	no	no
1260955540731113472	yes	no	yes	no	yes	no	no
1294506942526894080	yes	no	yes	no	no	yes	yes
1237331923300683777	yes	no	yes	no	no	no	no
1298219263032012801	yes	no	yes	no	no	no	no
1266262049455091712	yes	no	yes	no	no	no	no
1268114898850123776	no	NA	NA	NA	NA	no	no
1292857462350065664	no	NA	NA	NA	NA	no	no
1272530128560697346	yes	no	yes	yes	yes	no	no
1280064762433372161	yes	no	yes	yes	no	yes	yes
1290198225903710208	yes	no	yes	no	no	no	no
1255454855499599872	yes	NA	yes	no	no	yes	yes
1255433839519899650	yes	no	yes	no	no	no	no
1252837823092125696	yes	no	yes	no	no	no	no
1245946240795389952	yes	no	yes	no	no	no	no
1285479046198026245	yes	no	yes	no	no	no	yes
1272914105700175878	yes	no	yes	no	no	no	yes
1288714884134375426	no	NA	NA	NA	NA	no	no
1236550480735678466	yes	no	yes	no	no	no	no
1269728951515168769	yes	no	yes	no	no	yes	yes
1272887170051817479	no	NA	NA	NA	NA	yes	no
1284259785916002304	yes	no	yes	no	no	no	no
1244957675579981824	yes	no	yes	no	yes	no	yes
1276205085471772684	yes	no	yes	no	yes	no	yes
1260451783807250432	yes	no	yes	no	no	no	no
1237044701930405888	yes	no	yes	no	no	no	no
1245668417681719298	yes	no	yes	no	no	no	no
1244611726219378688	yes	no	yes	no	no	no	no
1262612273828429826	yes	no	yes	no	no	no	no
1240992976295378944	yes	no	yes	no	no	no	no
1275290853733478401	no	NA	NA	NA	NA	no	no
1278680993021526020	no	NA	NA	NA	NA	no	no
1252508628612939776	yes	no	yes	no	no	no	yes
1252134454191063041	yes	no	yes	no	yes	no	yes
1269509491147636736	yes	no	yes	no	no	no	no
1253362852032897024	yes	yes	yes	no	no	no	no
1253533872052207623	yes	no	yes	no	no	no	no
1244165502768947206	yes	NA	yes	yes	yes	yes	yes
1277574143727239168	yes	no	yes	no	no	no	no
1257267413457960960	yes	no	yes	no	no	no	no
1281075095583305729	yes	no	yes	no	yes	no	yes
1247139028790583297	yes	no	yes	no	no	no	no
1242731968778760192	yes	no	yes	no	yes	no	no
1290587564114677761	yes	no	yes	no	no	yes	yes
1298442351229177857	yes	no	yes	no	no	no	no
1295338952577167360	yes	NA	yes	no	no	no	no
1291240001469132802	yes	no	yes	no	no	no	no
1257170597932675073	yes	no	yes	no	no	no	no
1268065303117860864	yes	no	yes	no	no	no	no
1250358187154386944	yes	NA	yes	yes	yes	yes	no
1254760655762132994	yes	no	yes	no	no	no	no
1284378639530954752	yes	no	yes	no	no	yes	yes
1263355262506799105	yes	no	yes	no	no	no	no
1256474543910158337	yes	no	yes	no	no	yes	no
1281071488867713025	yes	no	yes	no	no	no	no
1268620166000041984	yes	no	yes	no	yes	yes	yes
1291340371071512576	yes	no	yes	no	yes	no	yes
1249313696565903367	yes	no	yes	no	no	yes	yes
1262624252567617541	yes	no	yes	no	no	no	no
1272424681673576449	yes	no	yes	no	no	no	no
1254303093778534402	yes	NA	yes	no	yes	yes	yes
1273152372605419520	yes	no	yes	no	no	no	no
1250582747116179461	yes	no	yes	no	no	no	no
1241110689323851778	no	NA	NA	NA	NA	yes	yes
1264829563797942272	yes	no	yes	no	no	no	no
1255176749672996864	yes	no	yes	no	yes	yes	yes
1264419941228437505	yes	no	yes	no	yes	no	no
1255923159959773184	yes	no	yes	no	no	no	no
1256090751940911111	yes	no	yes	no	no	no	no
1279340381008732165	yes	no	yes	no	no	yes	yes
1266293829272875009	yes	no	yes	no	no	no	no
1290276344182394880	yes	no	yes	no	yes	yes	yes
1287650373658914816	yes	NA	yes	no	yes	yes	yes
